    1.49900E+02    2.47254E-01    7.80942E-01
    1.50000E+02    2.47769E-01    7.80541E-01
    1.50100E+02    2.48284E-01    7.80139E-01
    1.50200E+02    2.48750E-01    7.79775E-01
    1.50300E+02    2.49264E-01    7.79374E-01
    1.50400E+02    2.49763E-01    7.78985E-01
    1.50500E+02    2.50273E-01    7.78588E-01
    1.50600E+02    2.50789E-01    7.78187E-01
    1.50700E+02    2.51319E-01    7.77774E-01
    1.50800E+02    2.51843E-01    7.77366E-01
    1.50900E+02    2.52372E-01    7.76956E-01
    1.51000E+02    2.52902E-01    7.76544E-01
    1.51100E+02    2.53447E-01    7.76121E-01
    1.51200E+02    2.53980E-01    7.75707E-01
    1.51300E+02    2.54525E-01    7.75284E-01
    1.51400E+02    2.55062E-01    7.74868E-01
    1.51500E+02    2.55600E-01    7.74452E-01
    1.51600E+02    2.56147E-01    7.74028E-01
    1.51700E+02    2.56681E-01    7.73615E-01
    1.51800E+02    2.57214E-01    7.73203E-01
    1.51900E+02    2.57760E-01    7.72781E-01
    1.52000E+02    2.58294E-01    7.72368E-01
    1.52100E+02    2.58840E-01    7.71946E-01
    1.52200E+02    2.59375E-01    7.71534E-01
    1.52300E+02    2.59926E-01    7.71109E-01
    1.52400E+02    2.60472E-01    7.70688E-01
    1.52500E+02    2.61035E-01    7.70254E-01
    1.52600E+02    2.61586E-01    7.69829E-01
    1.52700E+02    2.62156E-01    7.69391E-01
    1.52800E+02    2.62722E-01    7.68956E-01
    1.52900E+02    2.63306E-01    7.68507E-01
    1.53000E+02    2.63894E-01    7.68055E-01
    1.53100E+02    2.64495E-01    7.67593E-01
    1.53200E+02    2.65097E-01    7.67132E-01
    1.53300E+02    2.65728E-01    7.66648E-01
    1.53400E+02    2.66383E-01    7.66146E-01
    1.53500E+02    2.67107E-01    7.65591E-01
    1.53600E+02    2.67956E-01    7.64942E-01
    1.53700E+02    2.69610E-01    7.63678E-01
    1.53800E+02    2.70149E-01    7.63266E-01
    1.53900E+02    2.72499E-01    7.61474E-01
    1.54000E+02    2.76850E-01    7.58169E-01
    1.54100E+02    2.75501E-01    7.59192E-01
    1.54200E+02    2.72718E-01    7.61307E-01
    1.54300E+02    2.72489E-01    7.61482E-01
