    1.49900E+02    5.07833E-02    9.50485E-01
    1.50000E+02    5.08813E-02    9.50392E-01
    1.50100E+02    5.09759E-02    9.50302E-01
    1.50200E+02    5.10198E-02    9.50260E-01
    1.50300E+02    5.11102E-02    9.50174E-01
    1.50400E+02    5.11726E-02    9.50115E-01
    1.50500E+02    5.12521E-02    9.50039E-01
    1.50600E+02    5.13356E-02    9.49960E-01
    1.50700E+02    5.14230E-02    9.49877E-01
    1.50800E+02    5.15099E-02    9.49794E-01
    1.50900E+02    5.15983E-02    9.49710E-01
    1.51000E+02    5.16875E-02    9.49626E-01
    1.51100E+02    5.17816E-02    9.49536E-01
    1.51200E+02    5.18703E-02    9.49452E-01
    1.51300E+02    5.19634E-02    9.49364E-01
    1.51400E+02    5.20552E-02    9.49276E-01
    1.51500E+02    5.21475E-02    9.49189E-01
    1.51600E+02    5.22424E-02    9.49099E-01
    1.51700E+02    5.23345E-02    9.49011E-01
    1.51800E+02    5.24269E-02    9.48924E-01
    1.51900E+02    5.25222E-02    9.48833E-01
    1.52000E+02    5.26159E-02    9.48744E-01
    1.52100E+02    5.27125E-02    9.48653E-01
    1.52200E+02    5.28029E-02    9.48567E-01
    1.52300E+02    5.29020E-02    9.48473E-01
    1.52400E+02    5.30009E-02    9.48379E-01
    1.52500E+02    5.31052E-02    9.48280E-01
    1.52600E+02    5.32059E-02    9.48185E-01
    1.52700E+02    5.33124E-02    9.48084E-01
    1.52800E+02    5.34207E-02    9.47981E-01
    1.52900E+02    5.35354E-02    9.47872E-01
    1.53000E+02    5.36586E-02    9.47756E-01
    1.53100E+02    5.37847E-02    9.47636E-01
    1.53200E+02    5.39153E-02    9.47512E-01
    1.53300E+02    5.40647E-02    9.47371E-01
    1.53400E+02    5.42429E-02    9.47202E-01
    1.53500E+02    5.44782E-02    9.46979E-01
    1.53600E+02    5.48344E-02    9.46642E-01
    1.53700E+02    5.60008E-02    9.45538E-01
    1.53800E+02    5.60411E-02    9.45500E-01
    1.53900E+02    5.78975E-02    9.43747E-01
    1.54000E+02    6.17416E-02    9.40126E-01
    1.54100E+02    5.98842E-02    9.41874E-01
    1.54200E+02    5.65979E-02    9.44974E-01
    1.54300E+02    5.58525E-02    9.45679E-01
    1.54400E+02    5.55971E-02    9.45920E-01
    1.54500E+02    5.55262E-02    9.45987E-01
    1.54600E+02    5.55374E-02    9.45977E-01
    1.54700E+02    5.56126E-02    9.45905E-01
    1.54800E+02    5.56854E-02    9.45837E-01
    1.54900E+02    5.57688E-02    9.45758E-01
    1.55000E+02    5.58675E-02    9.45664E-01
