    1.49900E+02    9.30255E-03    9.90741E-01
    1.50000E+02    9.30691E-03    9.90736E-01
    1.50100E+02    9.30718E-03    9.90736E-01
    1.50200E+02    9.25605E-03    9.90787E-01
    1.50300E+02    9.25089E-03    9.90792E-01
    1.50400E+02    9.21495E-03    9.90827E-01
    1.50500E+02    9.19749E-03    9.90845E-01
    1.50600E+02    9.18358E-03    9.90858E-01
    1.50700E+02    9.17099E-03    9.90871E-01
    1.50800E+02    9.15925E-03    9.90883E-01
    1.50900E+02    9.14834E-03    9.90893E-01
    1.51000E+02    9.13807E-03    9.90904E-01
    1.51100E+02    9.12998E-03    9.90912E-01
    1.51200E+02    9.11835E-03    9.90923E-01
    1.51300E+02    9.10911E-03    9.90932E-01
    1.51400E+02    9.10031E-03    9.90941E-01
    1.51500E+02    9.09209E-03    9.90949E-01
    1.51600E+02    9.08466E-03    9.90956E-01
    1.51700E+02    9.07690E-03    9.90964E-01
    1.51800E+02    9.06990E-03    9.90971E-01
    1.51900E+02    9.06356E-03    9.90977E-01
    1.52000E+02    9.05778E-03    9.90983E-01
    1.52100E+02    9.05265E-03    9.90988E-01
    1.52200E+02    9.04305E-03    9.90998E-01
    1.52300E+02    9.03979E-03    9.91001E-01
    1.52400E+02    9.03770E-03    9.91003E-01
    1.52500E+02    9.03833E-03    9.91002E-01
    1.52600E+02    9.03700E-03    9.91004E-01
    1.52700E+02    9.03856E-03    9.91002E-01
    1.52800E+02    9.04322E-03    9.90998E-01
    1.52900E+02    9.05149E-03    9.90989E-01
    1.53000E+02    9.06960E-03    9.90971E-01
    1.53100E+02    9.08777E-03    9.90953E-01
    1.53200E+02    9.11143E-03    9.90930E-01
    1.53300E+02    9.15128E-03    9.90890E-01
    1.53400E+02    9.22110E-03    9.90821E-01
    1.53500E+02    9.34517E-03    9.90698E-01
    1.53600E+02    9.58927E-03    9.90457E-01
    1.53700E+02    1.06446E-02    9.89412E-01
    1.53800E+02    1.05712E-02    9.89484E-01
    1.53900E+02    1.23151E-02    9.87760E-01
    1.54000E+02    1.60438E-02    9.84084E-01
    1.54100E+02    1.40701E-02    9.86028E-01
    1.54200E+02    1.06689E-02    9.89388E-01
