    1.49900E+02    2.46979E-01    7.81157E-01
    1.50000E+02    2.47493E-01    7.80756E-01
    1.50100E+02    2.48007E-01    7.80354E-01
    1.50200E+02    2.48473E-01    7.79991E-01
    1.50300E+02    2.48987E-01    7.79590E-01
    1.50400E+02    2.49485E-01    7.79202E-01
    1.50500E+02    2.49994E-01    7.78805E-01
    1.50600E+02    2.50510E-01    7.78404E-01
    1.50700E+02    2.51039E-01    7.77992E-01
    1.50800E+02    2.51563E-01    7.77585E-01
    1.50900E+02    2.52091E-01    7.77174E-01
    1.51000E+02    2.52620E-01    7.76763E-01
    1.51100E+02    2.53165E-01    7.76340E-01
    1.51200E+02    2.53697E-01    7.75927E-01
    1.51300E+02    2.54242E-01    7.75504E-01
    1.51400E+02    2.54778E-01    7.75088E-01
    1.51500E+02    2.55315E-01    7.74672E-01
    1.51600E+02    2.55862E-01    7.74249E-01
    1.51700E+02    2.56396E-01    7.73836E-01
    1.51800E+02    2.56928E-01    7.73424E-01
    1.51900E+02    2.57473E-01    7.73003E-01
    1.52000E+02    2.58006E-01    7.72590E-01
    1.52100E+02    2.58552E-01    7.72169E-01
    1.52200E+02    2.59086E-01    7.71757E-01
    1.52300E+02    2.59636E-01    7.71332E-01
    1.52400E+02    2.60182E-01    7.70911E-01
    1.52500E+02    2.60744E-01    7.70478E-01
    1.52600E+02    2.61295E-01    7.70054E-01
    1.52700E+02    2.61864E-01    7.69615E-01
    1.52800E+02    2.62430E-01    7.69181E-01
    1.52900E+02    2.63013E-01    7.68732E-01
    1.53000E+02    2.63600E-01    7.68281E-01
    1.53100E+02    2.64201E-01    7.67819E-01
    1.53200E+02    2.64802E-01    7.67358E-01
    1.53300E+02    2.65432E-01    7.66875E-01
    1.53400E+02    2.66087E-01    7.66373E-01
    1.53500E+02    2.66810E-01    7.65818E-01
    1.53600E+02    2.67658E-01    7.65170E-01
    1.53700E+02    2.69311E-01    7.63905E-01
    1.53800E+02    2.69850E-01    7.63494E-01
    1.53900E+02    2.72200E-01    7.61702E-01
    1.54000E+02    2.76549E-01    7.58396E-01
    1.54100E+02    2.75200E-01    7.59420E-01
    1.54200E+02    2.72417E-01    7.61537E-01
    1.54300E+02    2.72187E-01    7.61712E-01
    1.54400E+02    2.72449E-01    7.61512E-01
    1.54500E+02    2.72893E-01    7.61175E-01
    1.54600E+02    2.73429E-01    7.60767E-01
    1.54700E+02    2.74151E-01    7.60218E-01
    1.54800E+02    2.74756E-01    7.59757E-01
    1.54900E+02    2.75367E-01    7.59294E-01
    1.55000E+02    2.76006E-01    7.58808E-01
    1.55100E+02    2.76651E-01    7.58319E-01
    1.55200E+02    2.77307E-01    7.57822E-01
    1.55300E+02    2.77960E-01    7.57327E-01
    1.55400E+02    2.78630E-01    7.56820E-01
    1.55500E+02    2.79311E-01    7.56305E-01
    1.55600E+02    2.79997E-01    7.55786E-01
    1.55700E+02    2.80698E-01    7.55256E-01
    1.55800E+02    2.81405E-01    7.54722E-01
    1.55900E+02    2.82175E-01    7.54142E-01
    1.56000E+02    2.83031E-01    7.53496E-01
    1.56100E+02    2.85344E-01    7.51756E-01
    1.56200E+02    2.84497E-01    7.52393E-01
    1.56300E+02    2.85014E-01    7.52004E-01
    1.56400E+02    2.85706E-01    7.51483E-01
    1.56500E+02    2.86523E-01    7.50870E-01
    1.56600E+02    2.87131E-01    7.50413E-01
    1.56700E+02    2.87856E-01    7.49870E-01
    1.56800E+02    2.88588E-01    7.49321E-01
