freq,0.01,0.50,1.00,1.50,1.68,2.00,2.50,3.00,3.50,4.00,4.50,5.00,10.00
1.51100e+02,9.90912e-01,9.80832e-01,9.70470e-01,9.60037e-01,9.56264e-01,9.49536e-01,9.38973e-01,9.28352e-01,9.17677e-01,9.06954e-01,8.96187e-01,8.85381e-01,7.76121e-01
1.51200e+02,9.90923e-01,9.80819e-01,9.70434e-01,9.59976e-01,9.56195e-01,9.49452e-01,9.38865e-01,9.28221e-01,9.17524e-01,9.06779e-01,8.95990e-01,8.85161e-01,7.75707e-01
1.51300e+02,9.90932e-01,9.80804e-01,9.70394e-01,9.59912e-01,9.56122e-01,9.49364e-01,9.38753e-01,9.28086e-01,9.17365e-01,9.06597e-01,8.95786e-01,8.84936e-01,7.75284e-01
1.51400e+02,9.90941e-01,9.80789e-01,9.70354e-01,9.59848e-01,9.56050e-01,9.49276e-01,9.38643e-01,9.27952e-01,9.17209e-01,9.06419e-01,8.95585e-01,8.84714e-01,7.74868e-01
1.51500e+02,9.90949e-01,9.80773e-01,9.70314e-01,9.59784e-01,9.55977e-01,9.49189e-01,9.38532e-01,9.27818e-01,9.17053e-01,9.06240e-01,8.95384e-01,8.84491e-01,7.74452e-01
1.51600e+02,9.90956e-01,9.80756e-01,9.70272e-01,9.59718e-01,9.55903e-01,9.49099e-01,9.38418e-01,9.27681e-01,9.16892e-01,9.06057e-01,8.95179e-01,8.84264e-01,7.74028e-01
1.51700e+02,9.90964e-01,9.80740e-01,9.70232e-01,9.59655e-01,9.55830e-01,9.49011e-01,9.38308e-01,9.27548e-01,9.16737e-01,9.05879e-01,8.94979e-01,8.84043e-01,7.73615e-01
1.51800e+02,9.90971e-01,9.80723e-01,9.70192e-01,9.59590e-01,9.55757e-01,9.48924e-01,9.38197e-01,9.27414e-01,9.16581e-01,9.05701e-01,8.94780e-01,8.83822e-01,7.73203e-01
1.51900e+02,9.90977e-01,9.80705e-01,9.70149e-01,9.59524e-01,9.55682e-01,9.48833e-01,9.38083e-01,9.27277e-01,9.16421e-01,9.05519e-01,8.94575e-01,8.83595e-01,7.72781e-01
1.52000e+02,9.90983e-01,9.80687e-01,9.70107e-01,9.59458e-01,9.55608e-01,9.48744e-01,9.37971e-01,9.27142e-01,9.16264e-01,9.05339e-01,8.94374e-01,8.83373e-01,7.72368e-01
1.52100e+02,9.90988e-01,9.80668e-01,9.70064e-01,9.59390e-01,9.55532e-01,9.48653e-01,9.37856e-01,9.27004e-01,9.16103e-01,9.05156e-01,8.94169e-01,8.83146e-01,7.71946e-01
1.52200e+02,9.90998e-01,9.80653e-01,9.70025e-01,9.59328e-01,9.55461e-01,9.48567e-01,9.37747e-01,9.26872e-01,9.15948e-01,9.04979e-01,8.93970e-01,8.82926e-01,7.71534e-01
1.52300e+02,9.91001e-01,9.80632e-01,9.69979e-01,9.59258e-01,9.55382e-01,9.48473e-01,9.37629e-01,9.26731e-01,9.15784e-01,9.04793e-01,8.93762e-01,8.82695e-01,7.71109e-01
1.52400e+02,9.91003e-01,9.80610e-01,9.69933e-01,9.59188e-01,9.55304e-01,9.48379e-01,9.37512e-01,9.26591e-01,9.15621e-01,9.04608e-01,8.93555e-01,8.82467e-01,7.70688e-01
1.52500e+02,9.91002e-01,9.80585e-01,9.69883e-01,9.59113e-01,9.55220e-01,9.48280e-01,9.37389e-01,9.26445e-01,9.15452e-01,9.04415e-01,8.93340e-01,8.82230e-01,7.70254e-01
1.52600e+02,9.91004e-01,9.80562e-01,9.69836e-01,9.59042e-01,9.55140e-01,9.48185e-01,9.37270e-01,9.26303e-01,9.15287e-01,9.04228e-01,8.93130e-01,8.81999e-01,7.69829e-01
1.52700e+02,9.91002e-01,9.80536e-01,9.69784e-01,9.58965e-01,9.55055e-01,9.48084e-01,9.37145e-01,9.26154e-01,9.15115e-01,9.04033e-01,8.92912e-01,8.81758e-01,7.69391e-01
1.52800e+02,9.90998e-01,9.80506e-01,9.69730e-01,9.58887e-01,9.54967e-01,9.47981e-01,9.37019e-01,9.26004e-01,9.14942e-01,9.03837e-01,8.92694e-01,8.81519e-01,7.68956e-01
1.52900e+02,9.90989e-01,9.80473e-01,9.69671e-01,9.58803e-01,9.54875e-01,9.47872e-01,9.36885e-01,9.25847e-01,9.14761e-01,9.03633e-01,8.92467e-01,8.81269e-01,7.68507e-01
1.53000e+02,9.90971e-01,9.80430e-01,9.69603e-01,9.58710e-01,9.54773e-01,9.47756e-01,9.36745e-01,9.25682e-01,9.14573e-01,9.03422e-01,8.92234e-01,8.81014e-01,7.68055e-01
1.53100e+02,9.90953e-01,9.80387e-01,9.69534e-01,9.58616e-01,9.54670e-01,9.47636e-01,9.36601e-01,9.25514e-01,9.14381e-01,9.03207e-01,8.91996e-01,8.80753e-01,7.67593e-01
1.53200e+02,9.90930e-01,9.80338e-01,9.69460e-01,9.58517e-01,9.54562e-01,9.47512e-01,9.36453e-01,9.25342e-01,9.14185e-01,9.02988e-01,8.91754e-01,8.80489e-01,7.67132e-01
1.53300e+02,9.90890e-01,9.80273e-01,9.69369e-01,9.58400e-01,9.54436e-01,9.47371e-01,9.36286e-01,9.25151e-01,9.13971e-01,9.02750e-01,8.91493e-01,8.80205e-01,7.66648e-01
1.53400e+02,9.90821e-01,9.80179e-01,9.69250e-01,9.58256e-01,9.54283e-01,9.47202e-01,9.36093e-01,9.24935e-01,9.13731e-01,9.02487e-01,8.91208e-01,8.79898e-01,7.66146e-01
1.53500e+02,9.90698e-01,9.80031e-01,9.69076e-01,9.58057e-01,9.54076e-01,9.46979e-01,9.35846e-01,9.24664e-01,9.13437e-01,9.02170e-01,8.90868e-01,8.79536e-01,7.65591e-01
1.53600e+02,9.90457e-01,9.79765e-01,9.68786e-01,9.57744e-01,9.53754e-01,9.46642e-01,9.35486e-01,9.24281e-01,9.13032e-01,9.01743e-01,8.90420e-01,8.79068e-01,7.64942e-01
1.53700e+02,9.89412e-01,9.78705e-01,9.67711e-01,9.56654e-01,9.52659e-01,9.45538e-01,9.34369e-01,9.23151e-01,9.11889e-01,9.00588e-01,8.89253e-01,8.77889e-01,7.63678e-01
1.53800e+02,9.89484e-01,9.78750e-01,9.67728e-01,9.56643e-01,9.52638e-01,9.45500e-01,9.34304e-01,9.23059e-01,9.11771e-01,9.00445e-01,8.89085e-01,8.77697e-01,7.63266e-01
1.53900e+02,9.87760e-01,9.77018e-01,9.65988e-01,9.54896e-01,9.50889e-01,9.43747e-01,9.32544e-01,9.21294e-01,9.10001e-01,8.98670e-01,8.87305e-01,8.75913e-01,7.61474e-01
1.54000e+02,9.84084e-01,9.73354e-01,9.62339e-01,9.51261e-01,9.47259e-01,9.40126e-01,9.28939e-01,9.17704e-01,9.06428e-01,8.95114e-01,8.83768e-01,8.72394e-01,7.58169e-01
1.54100e+02,9.86028e-01,9.75250e-01,9.64185e-01,9.53058e-01,9.49038e-01,9.41874e-01,9.30638e-01,9.19355e-01,9.08031e-01,8.96670e-01,8.85276e-01,8.73856e-01,7.59192e-01
1.54200e+02,9.89388e-01,9.78545e-01,9.67415e-01,9.56223e-01,9.52179e-01,9.44974e-01,9.33674e-01,9.22327e-01,9.10939e-01,8.99514e-01,8.88057e-01,8.76574e-01,7.61307e-01
1.54300e+02,9.90242e-01,9.79362e-01,9.68194e-01,9.56964e-01,9.52908e-01,9.45679e-01,9.34342e-01,9.22958e-01,9.11534e-01,9.00074e-01,8.88582e-01,8.77065e-01,7.61482e-01
1.54400e+02,9.90613e-01,9.79700e-01,9.68500e-01,9.57238e-01,9.53170e-01,9.45920e-01,9.34552e-01,9.23138e-01,9.11683e-01,9.00193e-01,8.88672e-01,8.77125e-01,7.61282e-01
1.54500e+02,9.90800e-01,9.79857e-01,9.68626e-01,9.57334e-01,9.53255e-01,9.45987e-01,9.34590e-01,9.23147e-01,9.11664e-01,9.00146e-01,8.88598e-01,8.77025e-01,7.60943e-01
1.54600e+02,9.90908e-01,9.79935e-01,9.68674e-01,9.57353e-01,9.53264e-01,9.45977e-01,9.34550e-01,9.23080e-01,9.11569e-01,9.00024e-01,8.88449e-01,8.76849e-01,7.60535e-01
1.54700e+02,9.90983e-01,9.79973e-01,9.68675e-01,9.57318e-01,9.53215e-01,9.45905e-01,9.34444e-01,9.22939e-01,9.11394e-01,8.99816e-01,8.88208e-01,8.76577e-01,7.59986e-01
1.54800e+02,9.91032e-01,9.79993e-01,9.68665e-01,9.57278e-01,9.53165e-01,9.45837e-01,9.34347e-01,9.22813e-01,9.11241e-01,8.99636e-01,8.88002e-01,8.76345e-01,7.59525e-01
1.54900e+02,9.91069e-01,9.80001e-01,9.68643e-01,9.57227e-01,9.53104e-01,9.45758e-01,9.34240e-01,9.22679e-01,9.11080e-01,8.99448e-01,8.87788e-01,8.76105e-01,7.59061e-01
1.55000e+02,9.91094e-01,9.79996e-01,9.68609e-01,9.57163e-01,9.53029e-01,9.45664e-01,9.34118e-01,9.22529e-01,9.10902e-01,8.99243e-01,8.87557e-01,8.75848e-01,7.58575e-01
1.55100e+02,9.91116e-01,9.79988e-01,9.68571e-01,9.57095e-01,9.52951e-01,9.45567e-01,9.33992e-01,9.22375e-01,9.10721e-01,8.99034e-01,8.87321e-01,8.75586e-01,7.58085e-01
1.55200e+02,9.91134e-01,9.79976e-01,9.68528e-01,9.57023e-01,9.52868e-01,9.45465e-01,9.33861e-01,9.22216e-01,9.10534e-01,8.98820e-01,8.87080e-01,8.75319e-01,7.57588e-01
1.55300e+02,9.91148e-01,9.79959e-01,9.68482e-01,9.56947e-01,9.52782e-01,9.45361e-01,9.33728e-01,9.22054e-01,9.10345e-01,8.98604e-01,8.86838e-01,8.75050e-01,7.57093e-01
1.55400e+02,9.91158e-01,9.79940e-01,9.68431e-01,9.56866e-01,9.52690e-01,9.45250e-01,9.33588e-01,9.21886e-01,9.10148e-01,8.98380e-01,8.86587e-01,8.74773e-01,7.56585e-01
1.55500e+02,9.91165e-01,9.79916e-01,9.68376e-01,9.56781e-01,9.52594e-01,9.45135e-01,9.33444e-01,9.21713e-01,9.09947e-01,8.98151e-01,8.86330e-01,8.74490e-01,7.56070e-01
1.55600e+02,9.91168e-01,9.79888e-01,9.68318e-01,9.56692e-01,9.52494e-01,9.45016e-01,9.33296e-01,9.21536e-01,9.09741e-01,8.97918e-01,8.86070e-01,8.74203e-01,7.55551e-01
1.55700e+02,9.91164e-01,9.79853e-01,9.68252e-01,9.56595e-01,9.52386e-01,9.44889e-01,9.33139e-01,9.21350e-01,9.09527e-01,8.97675e-01,8.85800e-01,8.73906e-01,7.55020e-01
1.55800e+02,9.91146e-01,9.79804e-01,9.68172e-01,9.56485e-01,9.52266e-01,9.44750e-01,9.32971e-01,9.21153e-01,9.09302e-01,8.97423e-01,8.85521e-01,8.73601e-01,7.54486e-01
1.55900e+02,9.91086e-01,9.79713e-01,9.68050e-01,9.56333e-01,9.52102e-01,9.44567e-01,9.32758e-01,9.20911e-01,9.09032e-01,8.97125e-01,8.85196e-01,8.73250e-01,7.53905e-01
1.56000e+02,9.90941e-01,9.79538e-01,9.67844e-01,9.56097e-01,9.51857e-01,9.44303e-01,9.32465e-01,9.20591e-01,9.08684e-01,8.96751e-01,8.84795e-01,8.72823e-01,7.53259e-01
1.56100e+02,9.89363e-01,9.77946e-01,9.66239e-01,9.54479e-01,9.50234e-01,9.42672e-01,9.30823e-01,9.18937e-01,9.07020e-01,8.95077e-01,8.83112e-01,8.71132e-01,7.51519e-01
1.56200e+02,9.90914e-01,9.79447e-01,9.67689e-01,9.55879e-01,9.51616e-01,9.44022e-01,9.32124e-01,9.20190e-01,9.08224e-01,8.96233e-01,8.84222e-01,8.72195e-01,7.52155e-01
1.56300e+02,9.91115e-01,9.79613e-01,9.67821e-01,9.55976e-01,9.51701e-01,9.44086e-01,9.32155e-01,9.20188e-01,9.08191e-01,8.96169e-01,8.84126e-01,8.72070e-01,7.51765e-01
1.56400e+02,9.91161e-01,9.79626e-01,9.67800e-01,9.55922e-01,9.51635e-01,9.43999e-01,9.32036e-01,9.20038e-01,9.08010e-01,8.95957e-01,8.83886e-01,8.71800e-01,7.51244e-01
1.56500e+02,9.91075e-01,9.79508e-01,9.67650e-01,9.55741e-01,9.51443e-01,9.43788e-01,9.31794e-01,9.19767e-01,9.07710e-01,8.95629e-01,8.83530e-01,8.71417e-01,7.50631e-01
1.56600e+02,9.91206e-01,9.79604e-01,9.67711e-01,9.55768e-01,9.51458e-01,9.43781e-01,9.31754e-01,9.19694e-01,9.07606e-01,8.95494e-01,8.83364e-01,8.71222e-01,7.50174e-01
1.56700e+02,9.91221e-01,9.79586e-01,9.67660e-01,9.55684e-01,9.51361e-01,9.43664e-01,9.31606e-01,9.19515e-01,9.07396e-01,8.95254e-01,8.83095e-01,8.70924e-01,7.49630e-01
1.56800e+02,9.91248e-01,9.79579e-01,9.67618e-01,9.55608e-01,9.51273e-01,9.43555e-01,9.31464e-01,9.19341e-01,9.07190e-01,8.95018e-01,8.82829e-01,8.70629e-01,7.49080e-01
1.56900e+02,9.91258e-01,9.79555e-01,9.67560e-01,9.55517e-01,9.51171e-01,9.43431e-01,9.31308e-01,9.19154e-01,9.06972e-01,8.94770e-01,8.82552e-01,8.70323e-01,7.48526e-01
1.57000e+02,9.91251e-01,9.79514e-01,9.67484e-01,9.55407e-01,9.51049e-01,9.43288e-01,9.31133e-01,9.18946e-01,9.06733e-01,8.94500e-01,8.82252e-01,8.69993e-01,7.47944e-01
1.57100e+02,9.91266e-01,9.79493e-01,9.67429e-01,9.55317e-01,9.50947e-01,9.43165e-01,9.30976e-01,9.18757e-01,9.06513e-01,8.94249e-01,8.81970e-01,8.69682e-01,7.47378e-01
1.57200e+02,9.91249e-01,9.79442e-01,9.67343e-01,9.55198e-01,9.50815e-01,9.43012e-01,9.30790e-01,9.18539e-01,9.06264e-01,8.93969e-01,8.81660e-01,8.69343e-01,7.46788e-01
1.57300e+02,9.91181e-01,9.79340e-01,9.67206e-01,9.55027e-01,9.50633e-01,9.42808e-01,9.30554e-01,9.18272e-01,9.05965e-01,8.93640e-01,8.81302e-01,8.68956e-01,7.46153e-01
1.57400e+02,9.91274e-01,9.79396e-01,9.67226e-01,9.55011e-01,9.50603e-01,9.42756e-01,9.30467e-01,9.18150e-01,9.05810e-01,8.93452e-01,8.81082e-01,8.68705e-01,7.45631e-01
1.57500e+02,9.91290e-01,9.79377e-01,9.67170e-01,9.54920e-01,9.50500e-01,9.42630e-01,9.30308e-01,9.17958e-01,9.05585e-01,8.93196e-01,8.80794e-01,8.68387e-01,7.45053e-01
1.57600e+02,9.91298e-01,9.79348e-01,9.67105e-01,9.54819e-01,9.50386e-01,9.42495e-01,9.30138e-01,9.17754e-01,9.05349e-01,8.92928e-01,8.80495e-01,8.68057e-01,7.44461e-01
1.57700e+02,9.91303e-01,9.79316e-01,9.67037e-01,9.54715e-01,9.50269e-01,9.42355e-01,9.29964e-01,9.17547e-01,9.05108e-01,8.92654e-01,8.80190e-01,8.67721e-01,7.43861e-01
1.57800e+02,9.91307e-01,9.79284e-01,9.66968e-01,9.54610e-01,9.50152e-01,9.42215e-01,9.29789e-01,9.17338e-01,9.04866e-01,8.92380e-01,8.79885e-01,8.67385e-01,7.43261e-01
1.57900e+02,9.91310e-01,9.79250e-01,9.66897e-01,9.54502e-01,9.50031e-01,9.42072e-01,9.29611e-01,9.17125e-01,9.04621e-01,8.92102e-01,8.79574e-01,8.67043e-01,7.42653e-01
1.58000e+02,9.91313e-01,9.79215e-01,9.66824e-01,9.54393e-01,9.49909e-01,9.41926e-01,9.29430e-01,9.16910e-01,9.04371e-01,8.91819e-01,8.79259e-01,8.66697e-01,7.42037e-01
1.58100e+02,9.91314e-01,9.79178e-01,9.66750e-01,9.54281e-01,9.49783e-01,9.41778e-01,9.29246e-01,9.16690e-01,9.04117e-01,8.91532e-01,8.78940e-01,8.66345e-01,7.41414e-01
1.58200e+02,9.91314e-01,9.79141e-01,9.66674e-01,9.54169e-01,9.49658e-01,9.41629e-01,9.29062e-01,9.16472e-01,9.03865e-01,8.91247e-01,8.78622e-01,8.65997e-01,7.40797e-01
1.58300e+02,9.91310e-01,9.79098e-01,9.66593e-01,9.54050e-01,9.49526e-01,9.41474e-01,9.28870e-01,9.16245e-01,9.03603e-01,8.90951e-01,8.78294e-01,8.65636e-01,7.40162e-01
1.58400e+02,9.91298e-01,9.79048e-01,9.66505e-01,9.53924e-01,9.49387e-01,9.41311e-01,9.28671e-01,9.16011e-01,9.03335e-01,8.90649e-01,8.77959e-01,8.65269e-01,7.39524e-01
1.58500e+02,9.91210e-01,9.78922e-01,9.66341e-01,9.53723e-01,9.49172e-01,9.41073e-01,9.28398e-01,9.15703e-01,9.02993e-01,8.90274e-01,8.77552e-01,8.64831e-01,7.38820e-01
1.58600e+02,9.91243e-01,9.78915e-01,9.66294e-01,9.53637e-01,9.49073e-01,9.40950e-01,9.28237e-01,9.15505e-01,9.02760e-01,8.90006e-01,8.77249e-01,8.64495e-01,7.38201e-01
1.58700e+02,9.91310e-01,9.78942e-01,9.66281e-01,9.53584e-01,9.49006e-01,9.40858e-01,9.28108e-01,9.15339e-01,9.02557e-01,8.89768e-01,8.76977e-01,8.64189e-01,7.37607e-01
1.58800e+02,9.91321e-01,9.78912e-01,9.66210e-01,9.53474e-01,9.48881e-01,9.40709e-01,9.27920e-01,9.15114e-01,9.02296e-01,8.89471e-01,8.76646e-01,8.63824e-01,7.36957e-01
1.58900e+02,9.91327e-01,9.78878e-01,9.66136e-01,9.53360e-01,9.48753e-01,9.40556e-01,9.27729e-01,9.14886e-01,9.02031e-01,8.89171e-01,8.76311e-01,8.63456e-01,7.36304e-01
1.59000e+02,9.91328e-01,9.78839e-01,9.66056e-01,9.53241e-01,9.48620e-01,9.40398e-01,9.27533e-01,9.14653e-01,9.01763e-01,8.88867e-01,8.75973e-01,8.63084e-01,7.35648e-01
1.59100e+02,9.91321e-01,9.78790e-01,9.65966e-01,9.53110e-01,9.48475e-01,9.40228e-01,9.27325e-01,9.14407e-01,9.01479e-01,8.88548e-01,8.75618e-01,8.62696e-01,7.34971e-01
1.59200e+02,9.91310e-01,9.78738e-01,9.65873e-01,9.52977e-01,9.48328e-01,9.40055e-01,9.27113e-01,9.14158e-01,9.01193e-01,8.88226e-01,8.75262e-01,8.62305e-01,7.34293e-01
1.59300e+02,9.91320e-01,9.78706e-01,9.65799e-01,9.52861e-01,9.48197e-01,9.39899e-01,9.26918e-01,9.13924e-01,9.00922e-01,8.87919e-01,8.74919e-01,8.61928e-01,7.33623e-01
1.59400e+02,9.91330e-01,9.78674e-01,9.65724e-01,9.52744e-01,9.48065e-01,9.39741e-01,9.26720e-01,9.13686e-01,9.00647e-01,8.87606e-01,8.74569e-01,8.61543e-01,7.32940e-01
1.59500e+02,9.91308e-01,9.78609e-01,9.65617e-01,9.52596e-01,9.47903e-01,9.39553e-01,9.26492e-01,9.13421e-01,9.00344e-01,8.87266e-01,8.74194e-01,8.61133e-01,7.32240e-01
1.59600e+02,9.91326e-01,9.78583e-01,9.65548e-01,9.52485e-01,9.47776e-01,9.39400e-01,9.26299e-01,9.13187e-01,9.00071e-01,8.86956e-01,8.73848e-01,8.60751e-01,7.31556e-01
1.59700e+02,9.91339e-01,9.78554e-01,9.65475e-01,9.52369e-01,9.47646e-01,9.39242e-01,9.26101e-01,9.12950e-01,8.99795e-01,8.86643e-01,8.73497e-01,8.60365e-01,7.30868e-01
1.59800e+02,9.91341e-01,9.78510e-01,9.65386e-01,9.52237e-01,9.47498e-01,9.39068e-01,9.25884e-01,9.12693e-01,8.99498e-01,8.86307e-01,8.73124e-01,8.59955e-01,7.30151e-01
1.59900e+02,9.91327e-01,9.78453e-01,9.65285e-01,9.52093e-01,9.47338e-01,9.38881e-01,9.25657e-01,9.12425e-01,8.99192e-01,8.85962e-01,8.72742e-01,8.59537e-01,7.29432e-01
1.60000e+02,9.91330e-01,9.78411e-01,9.65198e-01,9.51962e-01,9.47193e-01,9.38708e-01,9.25442e-01,9.12170e-01,8.98897e-01,8.85629e-01,8.72371e-01,8.59130e-01,7.28717e-01
1.60100e+02,9.91341e-01,9.78376e-01,9.65117e-01,9.51836e-01,9.47051e-01,9.38539e-01,9.25230e-01,9.11916e-01,8.98602e-01,8.85295e-01,8.71999e-01,8.58720e-01,7.27994e-01
1.60200e+02,9.91340e-01,9.78330e-01,9.65026e-01,9.51701e-01,9.46899e-01,9.38359e-01,9.25008e-01,9.11652e-01,8.98298e-01,8.84952e-01,8.71617e-01,8.58301e-01,7.27264e-01
1.60300e+02,9.91346e-01,9.78290e-01,9.64941e-01,9.51570e-01,9.46753e-01,9.38185e-01,9.24792e-01,9.11394e-01,8.98000e-01,8.84614e-01,8.71241e-01,8.57888e-01,7.26539e-01
1.60400e+02,9.91335e-01,9.78231e-01,9.64835e-01,9.51419e-01,9.46586e-01,9.37989e-01,9.24552e-01,9.11112e-01,8.97676e-01,8.84250e-01,8.70838e-01,8.57447e-01,7.25780e-01
1.60500e+02,9.91343e-01,9.78192e-01,9.64749e-01,9.51287e-01,9.46437e-01,9.37812e-01,9.24331e-01,9.10848e-01,8.97371e-01,8.83904e-01,8.70453e-01,8.57023e-01,7.25036e-01
1.60600e+02,9.91348e-01,9.78150e-01,9.64659e-01,9.51150e-01,9.46284e-01,9.37630e-01,9.24105e-01,9.10579e-01,8.97060e-01,8.83552e-01,8.70061e-01,8.56593e-01,7.24285e-01
1.60700e+02,9.91350e-01,9.78103e-01,9.64563e-01,9.51008e-01,9.46125e-01,9.37441e-01,9.23871e-01,9.10301e-01,8.96739e-01,8.83189e-01,8.69658e-01,8.56151e-01,7.23516e-01
1.60800e+02,9.91350e-01,9.78055e-01,9.64467e-01,9.50865e-01,9.45965e-01,9.37253e-01,9.23638e-01,9.10025e-01,8.96420e-01,8.82830e-01,8.69258e-01,8.55712e-01,7.22754e-01
1.60900e+02,9.91349e-01,9.78005e-01,9.64369e-01,9.50719e-01,9.45802e-01,9.37060e-01,9.23399e-01,9.09742e-01,8.96095e-01,8.82462e-01,8.68850e-01,8.55265e-01,7.21978e-01
1.61000e+02,9.91348e-01,9.77954e-01,9.64268e-01,9.50569e-01,9.45635e-01,9.36863e-01,9.23156e-01,9.09454e-01,8.95762e-01,8.82087e-01,8.68434e-01,8.54808e-01,7.21188e-01
1.61100e+02,9.91345e-01,9.77901e-01,9.64165e-01,9.50417e-01,9.45466e-01,9.36663e-01,9.22909e-01,9.09162e-01,8.95426e-01,8.81708e-01,8.68013e-01,8.54347e-01,7.20391e-01
1.61200e+02,9.91340e-01,9.77845e-01,9.64058e-01,9.50260e-01,9.45292e-01,9.36458e-01,9.22658e-01,9.08864e-01,8.95084e-01,8.81323e-01,8.67586e-01,8.53879e-01,7.19586e-01
1.61300e+02,9.91329e-01,9.77783e-01,9.63946e-01,9.50099e-01,9.45113e-01,9.36249e-01,9.22401e-01,9.08562e-01,8.94737e-01,8.80933e-01,8.67154e-01,8.53407e-01,7.18777e-01
1.61400e+02,9.91340e-01,9.77742e-01,9.63852e-01,9.49955e-01,9.44951e-01,9.36055e-01,9.22160e-01,9.08274e-01,8.94404e-01,8.80555e-01,8.66733e-01,8.52944e-01,7.17970e-01
1.61500e+02,9.91340e-01,9.77690e-01,9.63748e-01,9.49800e-01,9.44778e-01,9.35850e-01,9.21906e-01,9.07973e-01,8.94058e-01,8.80165e-01,8.66300e-01,8.52469e-01,7.17149e-01
1.61600e+02,9.91338e-01,9.77635e-01,9.63641e-01,9.49641e-01,9.44601e-01,9.35642e-01,9.21649e-01,9.07669e-01,8.93707e-01,8.79769e-01,8.65861e-01,8.51988e-01,7.16321e-01
1.61700e+02,9.91336e-01,9.77579e-01,9.63531e-01,9.49478e-01,9.44419e-01,9.35428e-01,9.21385e-01,9.07356e-01,8.93347e-01,8.79363e-01,8.65410e-01,8.51494e-01,7.15472e-01
1.61800e+02,9.91333e-01,9.77522e-01,9.63421e-01,9.49316e-01,9.44239e-01,9.35214e-01,9.21122e-01,9.07045e-01,8.92989e-01,8.78960e-01,8.64963e-01,8.51004e-01,7.14631e-01
1.61900e+02,9.91330e-01,9.77464e-01,9.63307e-01,9.49149e-01,9.44052e-01,9.34995e-01,9.20852e-01,9.06726e-01,8.92622e-01,8.78546e-01,8.64504e-01,8.50501e-01,7.13769e-01
1.62000e+02,9.91326e-01,9.77405e-01,9.63193e-01,9.48982e-01,9.43866e-01,9.34776e-01,9.20582e-01,9.06406e-01,8.92254e-01,8.78132e-01,8.64045e-01,8.49999e-01,7.12908e-01
1.62100e+02,9.91323e-01,9.77345e-01,9.63078e-01,9.48811e-01,9.43677e-01,9.34553e-01,9.20307e-01,9.06081e-01,8.91881e-01,8.77711e-01,8.63578e-01,8.49488e-01,7.12033e-01
1.62200e+02,9.91318e-01,9.77284e-01,9.62960e-01,9.48639e-01,9.43485e-01,9.34326e-01,9.20029e-01,9.05753e-01,8.91503e-01,8.77286e-01,8.63107e-01,8.48972e-01,7.11151e-01
