    1.49900E+02    3.98719E-02    9.60913E-01
    1.50000E+02    3.99455E-02    9.60842E-01
    1.50100E+02    4.00156E-02    9.60774E-01
    1.50200E+02    4.00348E-02    9.60756E-01
    1.50300E+02    4.01003E-02    9.60693E-01
    1.50400E+02    4.01371E-02    9.60658E-01
    1.50500E+02    4.01913E-02    9.60606E-01
    1.50600E+02    4.02495E-02    9.60550E-01
    1.50700E+02    4.03109E-02    9.60491E-01
    1.50800E+02    4.03722E-02    9.60432E-01
    1.50900E+02    4.04347E-02    9.60372E-01
    1.51000E+02    4.04980E-02    9.60311E-01
    1.51100E+02    4.05655E-02    9.60246E-01
    1.51200E+02    4.06281E-02    9.60186E-01
    1.51300E+02    4.06947E-02    9.60122E-01
    1.51400E+02    4.07603E-02    9.60059E-01
    1.51500E+02    4.08265E-02    9.59996E-01
    1.51600E+02    4.08947E-02    9.59930E-01
    1.51700E+02    4.09608E-02    9.59867E-01
    1.51800E+02    4.10274E-02    9.59803E-01
    1.51900E+02    4.10962E-02    9.59737E-01
    1.52000E+02    4.11640E-02    9.59672E-01
    1.52100E+02    4.12342E-02    9.59604E-01
    1.52200E+02    4.12986E-02    9.59543E-01
    1.52300E+02    4.13710E-02    9.59473E-01
    1.52400E+02    4.14437E-02    9.59403E-01
    1.52500E+02    4.15210E-02    9.59329E-01
    1.52600E+02    4.15952E-02    9.59258E-01
    1.52700E+02    4.16744E-02    9.59182E-01
    1.52800E+02    4.17557E-02    9.59104E-01
    1.52900E+02    4.18428E-02    9.59021E-01
    1.53000E+02    4.19387E-02    9.58929E-01
    1.53100E+02    4.20367E-02    9.58835E-01
    1.53200E+02    4.21395E-02    9.58736E-01
    1.53300E+02    4.22604E-02    9.58620E-01
    1.53400E+02    4.24105E-02    9.58476E-01
    1.53500E+02    4.26169E-02    9.58278E-01
    1.53600E+02    4.29440E-02    9.57965E-01
    1.53700E+02    4.40815E-02    9.56876E-01
    1.53800E+02    4.40922E-02    9.56866E-01
    1.53900E+02    4.59195E-02    9.55119E-01
    1.54000E+02    4.97335E-02    9.51483E-01
    1.54100E+02    4.78460E-02    9.53281E-01
    1.54200E+02    4.45298E-02    9.56447E-01
    1.54300E+02    4.37538E-02    9.57190E-01
    1.54400E+02    4.34676E-02    9.57464E-01
    1.54500E+02    4.33661E-02    9.57561E-01
    1.54600E+02    4.33461E-02    9.57580E-01
    1.54700E+02    4.33823E-02    9.57545E-01
    1.54800E+02    4.34234E-02    9.57506E-01
    1.54900E+02    4.34754E-02    9.57456E-01
    1.55000E+02    4.35418E-02    9.57393E-01
    1.55100E+02    4.36120E-02    9.57325E-01
    1.55200E+02    4.36874E-02    9.57253E-01
    1.55300E+02    4.37657E-02    9.57178E-01
    1.55400E+02    4.38496E-02    9.57098E-01
    1.55500E+02    4.39377E-02    9.57014E-01
    1.55600E+02    4.40303E-02    9.56925E-01
    1.55700E+02    4.41309E-02    9.56829E-01
    1.55800E+02    4.42448E-02    9.56720E-01
    1.55900E+02    4.44039E-02    9.56567E-01
    1.56000E+02    4.46492E-02    9.56333E-01
    1.56100E+02    4.63426E-02    9.54715E-01
    1.56200E+02    4.48764E-02    9.56116E-01
    1.56300E+02    4.47738E-02    9.56214E-01
    1.56400E+02    4.48297E-02    9.56160E-01
    1.56500E+02    4.50182E-02    9.55980E-01
    1.56600E+02    4.49895E-02    9.56008E-01
    1.56700E+02    4.50772E-02    9.55924E-01
    1.56800E+02    4.51559E-02    9.55849E-01
    1.56900E+02    4.52503E-02    9.55758E-01
    1.57000E+02    4.53644E-02    9.55649E-01
    1.57100E+02    4.54576E-02    9.55560E-01
    1.57200E+02    4.55823E-02    9.55441E-01
    1.57300E+02    4.57601E-02    9.55271E-01
    1.57400E+02    4.57766E-02    9.55255E-01
    1.57500E+02    4.58710E-02    9.55165E-01
    1.57600E+02    4.59757E-02    9.55065E-01
    1.57700E+02    4.60840E-02    9.54962E-01
    1.57800E+02    4.61933E-02    9.54857E-01
    1.57900E+02    4.63051E-02    9.54751E-01
    1.58000E+02    4.64191E-02    9.54642E-01
    1.58100E+02    4.65355E-02    9.54531E-01
    1.58200E+02    4.66524E-02    9.54419E-01
    1.58300E+02    4.67760E-02    9.54301E-01
    1.58400E+02    4.69071E-02    9.54176E-01
    1.58500E+02    4.71175E-02    9.53975E-01
    1.58600E+02    4.72062E-02    9.53891E-01
    1.58700E+02    4.72607E-02    9.53839E-01
    1.58800E+02    4.73758E-02    9.53729E-01
    1.58900E+02    4.74947E-02    9.53615E-01
    1.59000E+02    4.76188E-02    9.53497E-01
    1.59100E+02    4.77549E-02    9.53367E-01
    1.59200E+02    4.78938E-02    9.53235E-01
    1.59300E+02    4.80143E-02    9.53120E-01
    1.59400E+02    4.81363E-02    9.53004E-01
    1.59500E+02    4.82906E-02    9.52857E-01
    1.59600E+02    4.84069E-02    9.52746E-01
    1.59700E+02    4.85273E-02    9.52631E-01
    1.59800E+02    4.86650E-02    9.52500E-01
    1.59900E+02    4.88157E-02    9.52357E-01
    1.60000E+02    4.89517E-02    9.52227E-01
    1.60100E+02    4.90828E-02    9.52102E-01
    1.60200E+02    4.92247E-02    9.51967E-01
    1.60300E+02    4.93605E-02    9.51838E-01
    1.60400E+02    4.95186E-02    9.51687E-01
    1.60500E+02    4.96567E-02    9.51556E-01
    1.60600E+02    4.97989E-02    9.51421E-01
    1.60700E+02    4.99481E-02    9.51279E-01
    1.60800E+02    5.00973E-02    9.51137E-01
    1.60900E+02    5.02499E-02    9.50992E-01
    1.61000E+02    5.04064E-02    9.50843E-01
    1.61100E+02    5.05652E-02    9.50692E-01
    1.61200E+02    5.07288E-02    9.50536E-01
    1.61300E+02    5.08977E-02    9.50376E-01
    1.61400E+02    5.10481E-02    9.50233E-01
    1.61500E+02    5.12106E-02    9.50079E-01
    1.61600E+02    5.13761E-02    9.49921E-01
    1.61700E+02    5.15468E-02    9.49759E-01
    1.61800E+02    5.17165E-02    9.49598E-01
    1.61900E+02    5.18917E-02    9.49432E-01
    1.62000E+02    5.20665E-02    9.49266E-01
    1.62100E+02    5.22446E-02    9.49097E-01
    1.62200E+02    5.24255E-02    9.48925E-01
    1.62300E+02    5.26153E-02    9.48745E-01
    1.62400E+02    5.27940E-02    9.48575E-01
    1.62500E+02    5.29825E-02    9.48397E-01
    1.62600E+02    5.31744E-02    9.48215E-01
    1.62700E+02    5.33674E-02    9.48032E-01
    1.62800E+02    5.35658E-02    9.47844E-01
    1.62900E+02    5.37678E-02    9.47652E-01
    1.63000E+02    5.39751E-02    9.47456E-01
    1.63100E+02    5.41919E-02    9.47250E-01
    1.63200E+02    5.44442E-02    9.47011E-01
    1.63300E+02    5.46740E-02    9.46794E-01
    1.63400E+02    5.48417E-02    9.46635E-01
    1.63500E+02    5.50584E-02    9.46430E-01
    1.63600E+02    5.52907E-02    9.46210E-01
    1.63700E+02    5.55239E-02    9.45989E-01
    1.63800E+02    5.57694E-02    9.45757E-01
    1.63900E+02    5.60257E-02    9.45515E-01
    1.64000E+02    5.62974E-02    9.45258E-01
    1.64100E+02    5.65754E-02    9.44995E-01
    1.64200E+02    5.68804E-02    9.44707E-01
    1.64300E+02    5.72156E-02    9.44390E-01
